FirstName1stAuthor,Gender,Gender2,Gender3,Gender4,Gender5,Gender6,Country,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,FirstName3rdAuthor,FirstName4thAuthor,FirstName5thAuthor,FirstName6thAuthor
Tae,2,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Fortissimo:Force-FeedbackforMobileDevices,NIME,Oriol,,,,
Olivier,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Adaptivemappingforimprovedpitchaccuracyontouchuserinterfaces,NIME,Christophe,,,,
Adam,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,AlphaSphere,NIME,Liam,Thomas,,,
Thomas,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,note~forMax-AnextensionforMax/MSPforMediaArts\&music,NIME,,,,,
Charles,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,EnablingMultimodalMobileInterfacesforMusicalPerformance,NIME,Angus,Tobias,,,
Charles,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,TheWebBrowserAsSynthesizerAndInterface,NIME,Graham,Matthew,,,
Ulysse,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,JamOn:anewinterfaceforweb-basedcollectivemusicperformance,NIME,Alain,,,,
Mayank,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,GrainProc:areal-timegranularsynthesisinterfaceforliveperformance,NIME,Kurt,,,,
Avneesh,1,4,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Variator:ACreativitySupportToolforMusicComposition,NIME,Rebecca,,,,
Jan,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,HybridMusicianship-TeachingGesturalInteractionwithTraditionalandDigitalInstruments,NIME,,,,,
Jan,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,"TheQuarterstaff,aGesturalSensorInstrument",NIME,,,,,
Jeffrey,1,2,1,2,4,0,"Daejeon,RepublicofKorea",2013,5,PersonalizedSongInteractionUsingaMultiTouchInterface,NIME,Mickey,Justin,Ryan,Youngmoo,
Stí«le,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,FilteringMotionCaptureDataforReal-TimeApplications,NIME,,,,,
Edmar,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Multidimensionalsoundspatializationbymeansofchaoticdynamicalsystems,NIME,Roberto,,,,
Koray,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,"PESIExtendedSystem:InSpace,OnBody,with3Musicians",NIME,Nuno,Miguel,,,
Will,2,1,4,0,0,0,"Daejeon,RepublicofKorea",2013,4,ComputerAssistedMelo-rhythmicGenerationofTraditionalChineseMusicfromInkBrushCalligraphy,NIME,Stephen,Grace,Hong-va,,
Sam,2,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,Mira:LivenessiniPadControllersforMax/MSP,NIME,David,Joshua,,,
Ben,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,PlumSt:LiveDigitalStorytellingwithRemoteBrowsers,NIME,Jesse,,,,
Miles,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Impress:AMachineLearningApproachtoSoundscapeAffectClassificationforaMusicPerformanceEnvironment,NIME,Philippe,,,,
Hayami,0,1,1,1,0,0,"Daejeon,RepublicofKorea",2013,4,ConstructionofaSystemforRecognizingTouchofStringsforGuitar,NIME,Yoshinari,Tsutomu,Masahiko,,
Tomohiro,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,EnactiveMandala:Audio-visualizingBrainWaves,NIME,Michael,,,,
Jim,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,ANewWi-FibasedPlatformforWirelessSensorDataCollection,NIME,Yngve,Kristian,,,
Stefano,1,4,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Flagbeat:anovelinterfaceforrhythmicmusicalexpressionforkids,NIME,Stefania,,,,
Thomas,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,RockingtheKeyswithaMulti-TouchInterface,NIME,Damir,Bernd,,,
Johnty,1,1,4,2,0,0,"Daejeon,RepublicofKorea",2013,4,PENny:AnExtremelyLow-CostPressure-SensitiveStylusforExistingCapacitiveTouchscreens,NIME,Nicolas,Aura,Sidney,,
Antonius,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,GamelanSampul:LaptopSleeveGamelan,NIME,,,,,
Katie,4,4,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,SonNet:ACodeInterfaceforSonifyingComputerNetworkData,NIME,Rebecca,,,,
Xiao,4,4,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,ConjuringtheRecordedPianist:ANewMediumtoExperienceMusicalPerformance,NIME,Anna,Hiroshi,,,
Qi,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,VisualAssociationsinAugmentedKeyboardPerformance,NIME,Georg,,,,
Jaeseong,0,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Remix_Dance3:ImprovisatorySoundDisplacingonTouchScreen-BasedInterface,NIME,Red,,,,
Edward,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,KIB:SimplifyingGesturalInstrumentCreationUsingWidgets,NIME,,,,,
Yehiel,1,1,0,1,4,4,"London,UnitedKingdom",2014,6,AMax/MSPApproachforIncorporatingDigitalMusicviaLaptopsinLivePerformancesofMusicBands,NIME,Gil,Shaltiel,Eran,Dima,Almog
Anders-Petter,1,4,1,0,0,0,"London,UnitedKingdom",2014,3,DesigningSoundforRecreationandWell-Being,NIME,Birgitta,Fredrik,,,
Daniel,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,Radear:ATangibleSpinningMusicSequencer,NIME,Andrew,,,,
Adria’Ån,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,TheManipullerII:StringswithinaForceSensingRing,NIME,Milos,,,,
Timothy,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,NewOpen-SourceInterfacesforGroupBasedParticipatoryPerformanceofLiveElectronicMusic,NIME,Jim,Ajay,,,
Edgar,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,HowtoMakeEmbeddedAcousticInstruments,NIME,,,,,
Ilias,1,4,0,0,0,0,"London,UnitedKingdom",2014,2,OSC-NamespaceandOSC-State:SchemataforDescribingtheNamespaceandStateofOSC-EnabledSystems,NIME,Joan,,,,
Axel,1,4,1,0,0,0,"London,UnitedKingdom",2014,3,TouchNoise:AParticle-basedMultitouchNoiseModulationInterface,NIME,Nadia,Raimund,,,
Florent,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,Wubbles:ACollaborativeEphemeralMusicalInstrument,NIME,Jarrod,,,,
John,1,4,0,0,0,0,"London,UnitedKingdom",2014,2,"HybridResonantAssemblages:RethinkingInstruments,TouchandPerformanceinNewInterfacesforMusicalExpression",NIME,Annika,,,,
John,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,ReappropriatingMuseumCollections:PerformingGeologySpecimensandMeterologyDataasNewInstrumentsforMusicalExpression,NIME,Tim,,,,
Oliver,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,ExaminingthePerceptionofLivenessandActivityinLaptopMusic:Listeners'InferenceaboutwhatthePerformerisDoingfromtheAudioAlone,NIME,Renick,Adam,,,
Mason,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,ChroniclesofaRoboticMusicalCompanion,NIME,Gil,,,,
Ivica,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,Pd-L2OrkRaspberryPiToolkitasaComprehensiveArduinoAlternativeinK-12andProductionScenarios,NIME,,,,,
Rob,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,InteractiveParallaxScrollingScoreInterfaceforComposedNetworkedImprovisation,NIME,,,,,
Mark,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,SynthAssist:QueryinganAudioSynthesizerbyVocalImitation,NIME,Bryan,,,,
Regina,4,1,1,0,0,0,"London,UnitedKingdom",2014,3,TheSirenOrgan,NIME,Dan,Kevin,,,
Nick,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,"Algorave:ASurveyoftheHistory,AestheticsandTechnologyofLivePerformanceofAlgorithmicElectronicDanceMusic",NIME,Alex,,,,
Josep,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,ConductingCollectiveInstruments:ACaseStudy,NIME,Enric,,,,
Luke,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,TriggeringSoundsfromDiscreteAirGestures:WhatMovementFeatureHastheBestTiming?,NIME,,,,,
Palle,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,CircleSquaredandCircleKeysPerformingonandwithanUnstableLiveAlgorithmfortheDisklavier,NIME,,,,,
Palle,1,1,4,1,0,0,"London,UnitedKingdom",2014,4,YouHeroMakinganExpressiveConcertInstrumentfromtheGuitarHeroController,NIME,Patrik,Katarina,Tony,,
Matthew,1,1,1,1,0,0,"London,UnitedKingdom",2014,4,Improvasher:AReal-TimeMashupSystemforLiveMusicalInput,NIME,Adam,Fabien,Masataka,,
Jun-qi,0,1,0,0,0,0,"London,UnitedKingdom",2014,6,WIJAM:AMobileCollaborativeImprovisationPlatformunderMaster-playersParadigm,NIME,Francis,Ho-Cheung,Yu-Kwong,Hung-Kwan,Yu-heng
Haojing,0,0,1,1,0,0,"London,UnitedKingdom",2014,4,Sketch-BasedMusicalCompositionandPerformance,NIME,Yanchao,Christopher,Nick,,
Carlos,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,16\mbox{-}{C}dS:ASurfaceControllerfortheSimultaneousManipulationofMultipleAnalogComponents,NIME,,,,,
Liam,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,TheTalkingGuitar:HeadstockTrackingandMappingStrategies,NIME,Andrew,,,,
Gershon,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,FingerSynth:WearableTransducersforExploringtheEnvironmentandPlayingMusicEverywhere,NIME,Joseph,,,,
Joel,1,4,1,0,0,0,"London,UnitedKingdom",2014,3,TheSpaceBetweenUs.ALivePerformancewithMusicalScoreGeneratedviaEmotionalLevelsMeasuredin{EEG}ofOnePerformerandanAudienceMember,NIME,Weiwei,Eduardo,,,
Christian,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,RhythmApparatusonOverhead,NIME,,,,,
Stu,1,4,0,0,0,0,"London,UnitedKingdom",2014,2,TouchScreenCollaborativeMusic:DesigningNIMEforOlderPeoplewithDementia,NIME,Sonja,,,,
Lionel,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,Rule-BasedPerformativeSynthesisofSungSyllables,NIME,Christophe,,,,
Jules,1,1,1,1,0,0,"London,UnitedKingdom",2014,4,ProbabilisticModelsforDesigningMotionandSoundRelationships,NIME,Norbert,Riccardo,Fre’Åde’Åric,,
Ohad,1,0,1,1,0,0,"London,UnitedKingdom",2014,4,AudioQuilt:{2D}ArrangementsofAudioSamplesusingMetricLearningandKernelizedSorting,NIME,Zeyu,Reid,Adam,,
Lawrence,1,1,4,0,0,0,"London,UnitedKingdom",2014,3,ExtendingtheNexusDataExchangeFormat(NDEF)Specification,NIME,Adam,Sheelagh,,,
Chet,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,CollideFx:APhysics-BasedAudioEffectsProcessor,NIME,,,,,
Joachim,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,MusicalInterfacetoAudiovisualCorporaofArbitraryInstruments,NIME,Max,,,,
Ricky,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,GestureandEmbodiedMetaphorinSpatialMusicPerformanceSystemsDesign.,NIME,Brian,,,,
Owen,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,"NIME,MusicalityandPractice-ledMethods",NIME,,,,,
Reinhard,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,SOUNDTOSSINGAudioDevicesintheContextofStreetArt,NIME,Martin,,,,
Michael,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,DistributedControlinaMechatronicMusicalInstrument,NIME,,,,,
Aristotelis,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,SPINE:ATUIToolkitandPhysicalComputingHybrid,NIME,Simon,,,,
Jihyun,4,1,0,0,0,0,"London,UnitedKingdom",2014,2,LessonsLearnedinExploringtheLeapMotion(TM)SensorforGesture-basedInstrumentDesign,NIME,Nicolas,,,,
Jiffer,0,1,1,2,0,0,"London,UnitedKingdom",2014,4,endo/exoMakingArtandMusicwithDistributedComputing,NIME,Michael,Nikolaus,Hunter,,
Fumito,1,2,0,0,0,0,"London,UnitedKingdom",2014,2,OperatingSoundParametersUsing{Markov}Modeland{Bayes}ianFiltersinAutomatedMusicPerformance,NIME,Motoki,,,,
Ian,1,1,1,1,1,1,"London,UnitedKingdom",2014,6,UnsoundingObjects:AudioFeatureExtractionfortheControlofSoundSynthesis,NIME,Preston,Zachary,Marcelo,Philippe,Fabrice
Ian,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,FormingShapestoBodies:DesignforManufacturingintheProstheticInstruments,NIME,Joseph,Marcelo,,,
Adrian,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,You'llNeverWalkAlone:ComposingLocation-BasedSoundtracks,NIME,Steve,Gary,,,
Florian,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,VisualizingSongStructureonTimecodeVinyls,NIME,Jan,,,,
Abram,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,CloudOrch:APortableSoundCardintheCloud,NIME,,,,,
Charles,1,4,4,0,0,0,"London,UnitedKingdom",2014,3,VocalVibrations:AMultisensoryExperienceoftheVoice,NIME,Elena,Rebecca,,,
Colin,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,TechniquesinSweptFrequencyCapacitiveSensing:AnOpenSourceApproach,NIME,Jordan,Ajay,,,
Anthony,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,TheProspectsForEye-ControlledMusicalPerformance,NIME,,,,,
Luisa,4,0,0,0,0,0,"London,UnitedKingdom",2014,1,TheWell-SequencedSynthesizer,NIME,,,,,
Bastiaan,1,1,1,1,1,0,"London,UnitedKingdom",2014,5,Experio:aDesignforNovelAudienceParticipationinClubSettings,NIME,Luca,Bart,Mathias,Joep,
Charles,1,1,4,1,1,0,"London,UnitedKingdom",2014,5,Soundbeam:APlatformforSonyfingWebTracking,NIME,Holger,Shelly,Jonas,Antonio,
Alon,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,EvaluatingthePerformanceofaNewGesturalInstrumentWithinanEnsemble,NIME,Mark,Andrew,,,
Ozgur,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,ImitationFrameworkforPercussion,NIME,Jake,,,,
Alexander,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,TogestureorNot?{A}nAnalysisofTerminologyin{NIME}Proceedings2001--2013,NIME,,,,,
Jimin,1,0,1,1,0,0,"London,UnitedKingdom",2014,4,TAPIRSoundTag:AnEnhancedSonicCommunicationFrameworkforAudienceParticipatoryPerformance,NIME,Gunho,Edward,Woon,,
Bridget,4,1,1,0,0,0,"London,UnitedKingdom",2014,3,TheDevelopmentOfPhysicalSpatialControllers,NIME,Michael,Ajay,,,
Blake,2,1,1,1,1,0,"London,UnitedKingdom",2014,5,"Polus:TheDesignandDevelopmentofaNew,MechanicallyBowedStringInstrumentEnsemble",NIME,Henry,Ajay,Jim,Tane,
Sergi,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,"AMethodologicalFrameworkforTeaching,EvaluatingandInformingNIMEDesignwithaFocusonMappingandExpressiveness",NIME,Sebastian,,,,
Kirsty,4,0,0,0,0,0,"London,UnitedKingdom",2014,1,AnExplorationofPegSolitaireasaCompositionalTool,NIME,,,,,
Chris,2,0,0,0,0,0,"London,UnitedKingdom",2014,1,MusicalInstrumentMappingDesignwithEchoStateNetworks,NIME,,,,,
Hyung,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,Ping-Pong:MusicallyDiscoveringLocations,NIME,Jorge,Ge,,,
Niklas,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,DesigningSoundCollaborativelyPerceptuallyMotivatedAudioSynthesis,NIME,Timo,Georg,,,
Niklas,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,TreeQuencer:CollaborativeRhythmSequencingAComparativeStudy,NIME,Gerhard,Georg,,,
Adinda,4,1,0,0,0,0,"London,UnitedKingdom",2014,2,InAState:LiveEmotionDetectionandVisualisationforMusicPerformance,NIME,Nick,,,,
Shelly,4,1,0,0,0,0,"London,UnitedKingdom",2014,2,ThePoliticsofLaptopEnsembles:ASurveyof160LaptopEnsemblesandtheirOrganisationalStructures,NIME,Nick,,,,
Michael,1,4,1,1,1,0,"London,UnitedKingdom",2014,5,Separation:ShortRangeRepulsion.ImplementationofanAutomatedAestheticSynchronizationSystemforaDancePerformance.,NIME,Julie,Matthew,Muharrem,Garth,
Otso,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,Structure-BorneSoundandAurallyActiveSpaces,NIME,,,,,
Jeppe,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,TheActuatedguitar:ImplementationandusertestonchildrenwithHemiplegia,NIME,Dan,Thomas,,,
Sang,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,"Communication,Control,andStateSharinginCollaborativeLiveCoding",NIME,Georg,,,,
Sang,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,DistributingMobileMusicApplicationsforAudienceParticipationUsingMobileAd-hocNetwork({MANET}),NIME,Georg,Morley,,,
Yang,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,Smartphone-basedMusicConducting,NIME,Woon,,,,
Jason,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,TheRoboticTaishogoto:ANewPlug'nPlayDesktopPerformanceInstrument,NIME,,,,,
Simon,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,ARealTimeCommonChordProgressionGuideontheSmartphoneforJammingPopSongontheMusicKeyboard,NIME,,,,,
Thor,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,"ImprovisingwiththeThrenoscope:IntegratingCode,Hardware,GUI,Network,andGraphicScores",NIME,,,,,
Mary,3,4,0,0,0,0,"London,UnitedKingdom",2014,2,BodyAsInstrument:PerformingwithGesturalInterfaces,NIME,Kirsty,,,,
Clayton,1,4,1,1,4,1,"London,UnitedKingdom",2014,6,"ComposingforDMIsEntoa,aDedicatePieceforIntonaspacio",NIME,Mailis,Marcelo,Jo’‰natas,Denise,Paulo
Martin,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,DesigningMappingsfortheSponge:TowardsSpongisticMusic,NIME,,,,,
Justin,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,AMorphologicalAnalysisofAudio-ObjectsandtheirControlMethodsfor{3D}Audio,NIME,Ste’Åphane,Alan,,,
Paul,1,4,1,1,2,0,"London,UnitedKingdom",2014,5,Tangle:aFlexibleFrameworkforPerformancewithAdvancedRoboticMusicalInstruments,NIME,Ness,Jim,Ajay,Dale,
Tom,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,ANotationSystemfortheKarlaxController,NIME,Francis,,,,
Dario,1,1,1,4,0,0,"London,UnitedKingdom",2014,4,AugmentedStageforParticipatoryPerformances,NIME,Victor,Darwin,Andrea,,
Chad,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,QuickLiveCodingCollaborationInTheWebBrowser,NIME,,,,,
Thomas,1,1,1,1,1,1,"London,UnitedKingdom",2014,6,MakingtheMostofWi-Fi:OptimisationsforRobustWirelessLiveMusicPerformance,NIME,Sebastian,Simon,Geoffrey,Adrian,Andrew
Evan,1,4,1,0,0,0,"London,UnitedKingdom",2014,3,InstrumentingtheInteraction:AffectiveandPsychophysiologicalFeaturesofLiveCollaborativeMusicalImprovisation,NIME,Hatice,Nick,,,
Fabio,1,4,1,0,0,0,"London,UnitedKingdom",2014,3,MusicalInterfaceDesign:AnExperience-orientedFramework,NIME,Antonella,Sile,,,
Tom,1,1,1,1,0,0,"London,UnitedKingdom",2014,4,DynamicalInteractionswithElectronicInstruments,NIME,Simon,Paul,Nick,,
Jim,1,1,1,2,0,0,"London,UnitedKingdom",2014,4,Robot:TuneYourself!AutomaticTuningforMusicalRobotics,NIME,Paul,Ajay,Dale,,
Tim,1,1,4,1,1,1,"London,UnitedKingdom",2014,9,TheCaveofSounds:AnInteractiveInstallationExploringHowWeCreateMusicTogether,NIME,Dom,Susanna,Wallace,Daniel,Tadeo
Tim,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,HarmonicMotion:AToolkitforProcessingGesturalDataforInteractiveSound,NIME,Mark,,,,
Yoshihito,1,1,0,0,0,0,"London,UnitedKingdom",2014,3,B.O.M.B.-BeatOfMagicBox-:Stand-AloneSynthesizerUsingWirelessSynchronizationSystemForMusicalSessionandPerformance,NIME,Seiichiro,Chuichi,,,
Chris,2,0,0,0,0,0,"London,UnitedKingdom",2014,1,Manhattan:End-UserProgrammingforMusic,NIME,,,,,
Navid,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,AMaterialComputationPerspectiveonAudioMosaicingandGesturalConditioning,NIME,Doug,Sha,,,
Kristian,1,1,1,1,0,0,"London,UnitedKingdom",2014,4,FunkySoleMusic:GaitRecognitionandAdaptiveMapping,NIME,Sichao,Yngve,Jim,,
Dan,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,Design\&EvaluationofanAccessibleHybridViolinPlatform,NIME,Steven,,,,
Laurel,4,0,1,1,0,0,"London,UnitedKingdom",2014,4,Low-LatencyAudioPitchTracking:AMulti-ModalSensor-AssistedApproach,NIME,Dongjuan,Christopher,Andrew,,
Olivier,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,VisualizingGesturesintheControlofaDigitalMusicalInstrument,NIME,Christophe,,,,
Adam,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,AlphaSpherefromPrototypetoProduct,NIME,Liam,Thomas,,,
Cornelius,1,1,1,1,0,0,"London,UnitedKingdom",2014,4,DesignandEvaluationofaGestureControlledSingingVoiceInstallation,NIME,Jochen,Marco,Christian,,
Timothy,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,"EngravingsforPreparedSnareDrum,iPad,andComputer",NIME,Brad,,,,
Hanspeter,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,CHIMAERAThePoly-Magneto-PhonicThereminAnExpressiveTouch-LessHall-EffectSensorArray,NIME,,,,,
Jarrod,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,HandandFingerMotion-ControlledAudioMixingInterface,NIME,,,,,
David,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,InternallyActuatedDrumsforExpressivePerformance,NIME,Spencer,,,,
Alain,1,4,1,0,0,0,"London,UnitedKingdom",2014,3,{3D}inMotionAMocapBasedInterfaceforRealTimeVisualisationandSonificationofMulti-UserInteractions,NIME,Caecilia,Sylvain,,,
Thomas,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,ASimpleArchitectureforServer-based(Indoor)AudioWalks,NIME,Matthias,,,,
Charlie,2,1,4,1,0,0,"London,UnitedKingdom",2014,4,RapidCreationandPublicationofDigitalMusicalInstruments,NIME,Matthew,JoAnn,Tobias,,
Emily,4,1,0,0,0,0,"London,UnitedKingdom",2014,2,ConductiveMusic:TeachingInnovativeInterfaceDesignandCompositionTechniqueswithOpen-SourceHardware,NIME,Enrico,,,,
Udit,1,0,1,0,0,0,"London,UnitedKingdom",2014,3,TrAP:AnInteractiveSystemtoGenerateValidRagaPhrasesfromSound-Tracings,NIME,Tejaswinee,Bipin,,,
Adriana,4,0,0,0,0,0,"London,UnitedKingdom",2014,1,RepurposingVideoGameSoftwareforMusicalExpression:APerceptualApproach,NIME,,,,,
Spencer,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,Auraglyph:HandwrittenComputerMusicCompositionandDesign,NIME,Ge,,,,
A’Ålvaro,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,DynamicsinMusicConducting:AComputationalComparativeStudyAmongSubjects,NIME,Enric,,,,
Ozan,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,RubSynth:AStudyofImplementingIntentionalPhysicalDifficultyIntoTouchScreenMusicControllers,NIME,,,,,
Dominik,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,AcousticLocalisationasanAlternativetoPositioningPrinciplesinApplicationspresentedatNIME2001-2013,NIME,Sakari,,,,
Diemo,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,RichContacts:Corpus-BasedConvolutionofContactInteractionSoundforEnhancedMusicalExpression,NIME,Pierre,Alex,,,
Stefania,4,1,1,4,1,1,"London,UnitedKingdom",2014,6,ControllingPhysicallyBasedVirtualMusicalInstrumentsUsingTheGloves,NIME,Stefano,Francesco,Hannah,Seb,Tom
Jeff,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,TheBirl:AnElectronicWindInstrumentBasedonanArtificialNeuralNetworkParameterMappingStructure,NIME,Danny,,,,
Jeff,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,MobileDevicePercussionParade,NIME,Avneesh,,,,
Janis,4,1,0,0,0,0,"London,UnitedKingdom",2014,2,OpticalMeasurementofAcousticDrumStrikeLocations,NIME,Andrew,,,,
Adam,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,SoundAnalyser:APlug-InforReal-TimeAudioAnalysisinLivePerformancesandInstallations,NIME,,,,,
Bradley,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,PitchCanvas:TouchscreenBasedMobileMusicInstrument,NIME,Jesse,Jesse,,,
Sangwon,1,0,1,0,0,0,"London,UnitedKingdom",2014,3,AGestureDetectionwithGuitarPickupandEarphones,NIME,Jeong-seob,Woon,,,
Benjamin,1,1,1,0,1,0,"London,UnitedKingdom",2014,5,"SimplifiedExpressiveMobileDevelopmentwithNexusUI,NexusUp,andNexusDrop",NIME,Jesse,William,Yemin,Daniel,
Enrique,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,TangibleScores:ShapingtheInherentInstrumentScore,NIME,Martin,,,,
Daniel,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,TheComposingHand:MusicalCreationwithLeapMotionandtheBigBangRubette,NIME,Florian,Guerino,,,
Piers,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,"Striso,aCompactExpressiveInstrumentBasedonaNewIsomorphicNoteLayout",NIME,,,,,
Shawn,2,1,1,1,1,1,"London,UnitedKingdom",2014,6,"El-LamellophoneALow-cost,DIY,OpenFrameworkforAcousticLemellophoneBasedHyperinstruments",NIME,Duncan,Leo,Jeff,George,Peter
Akito,2,0,0,0,0,0,"London,UnitedKingdom",2014,1,ComposingEmbodiedSonicPlayExperiences:TowardsAcousticFeedbackEcology,NIME,,,,,
Sebastian,1,3,0,0,0,0,"London,UnitedKingdom",2014,2,Orphion:AGesturalMulti-TouchInstrumentfortheiPad,NIME,Jamie,,,,
Augoustinos,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,EvaluatingthePerceivedSimilarityBetweenAudio-VisualFeaturesUsingCorpus-BasedConcatenativeSynthesis,NIME,,,,,
Robert,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,TheDivergentInterface:SupportingCreativeExplorationofParameterSpaces,NIME,Simon,,,,
Anders,1,1,1,1,1,1,"London,UnitedKingdom",2014,6,{Reunion}2012:ANovelInterfaceforSoundProducingActionsThroughtheGameofChess,NIME,Hans,Notto,Magnus,Thom,Eskil
Chet,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,eMersion|Sensor-controlledElectronicMusicModules\&DigitalDataWorkstation,NIME,James,,,,
Federico,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,UseofBodyMotiontoEnhanceTraditionalMusicalInstruments,NIME,Rodrigo,Eduardo,,,
